token_id,Hat,Mouth,Clothes,Eyes,Earring,Background,Fur,trait_count
8135,153.84615384615384,357.14285714285717,78.125,45.45454545454546,12.150668286755772,8.045052292839904,8.136696501220504,5.310674455655868
2794,4.432624113475177,384.61538461538464,84.03361344537815,92.59259259259258,1.4236902050113895,7.8988941548183265,37.87878787878788,3.937007874015748
7678,129.87012987012986,384.61538461538464,35.2112676056338,28.57142857142857,1.4236902050113895,7.74593338497289,24.630541871921185,1.8789928598271326
8976,54.94505494505494,384.61538461538464,70.92198581560284,41.32231404958678,12.150668286755772,7.79423226812159,25.188916876574307,5.310674455655868
208,26.525198938992045,384.61538461538464,97.08737864077669,20.876826722338205,12.150668286755772,8.045052292839904,19.569471624266146,5.310674455655868
7658,43.859649122807014,357.14285714285717,125.0,14.084507042253522,1.4236902050113895,7.8988941548183265,20.161290322580644,1.8789928598271326
7253,93.45794392523365,384.61538461538464,45.24886877828054,14.084507042253522,1.4236902050113895,8.045052292839904,15.723270440251572,1.8789928598271326
7265,23.809523809523807,384.61538461538464,69.44444444444444,25.38071065989848,22.779043280182233,7.8988941548183265,25.188916876574307,5.310674455655868
1135,43.859649122807014,357.14285714285717,35.2112676056338,66.2251655629139,1.4236902050113895,8.051529790660226,46.51162790697675,1.8789928598271326
8811,43.29004329004329,357.14285714285717,48.78048780487805,32.467532467532465,45.04504504504504,7.861635220125786,7.2992700729927,5.310674455655868
2980,34.013605442176875,357.14285714285717,69.44444444444444,28.409090909090907,11.350737797956867,8.116883116883116,21.09704641350211,5.310674455655868
8921,30.8641975308642,384.61538461538464,69.44444444444444,30.030030030030026,1.4236902050113895,7.861635220125786,7.396449704142013,1.8789928598271326
1459,39.682539682539684,384.61538461538464,42.5531914893617,32.467532467532465,11.350737797956867,7.79423226812159,8.136696501220504,5.310674455655868
5353,43.29004329004329,384.61538461538464,29.940119760479043,41.32231404958678,1.4236902050113895,7.8988941548183265,20.408163265306122,1.8789928598271326
4300,55.24861878453038,357.14285714285717,69.44444444444444,20.53388090349076,1.4236902050113895,7.79423226812159,15.974440894568689,1.8789928598271326
4151,83.33333333333333,357.14285714285717,39.52569169960474,5.834305717619603,21.645021645021647,8.116883116883116,7.396449704142013,5.310674455655868
6250,43.29004329004329,357.14285714285717,69.44444444444444,5.834305717619603,22.779043280182233,7.861635220125786,15.723270440251572,5.310674455655868
5491,43.859649122807014,384.61538461538464,48.543689320388346,11.82033096926714,12.150668286755772,8.045052292839904,8.136696501220504,5.310674455655868
3730,76.92307692307692,357.14285714285717,29.940119760479043,25.38071065989848,11.350737797956867,8.547008547008547,7.2992700729927,5.310674455655868
2402,55.24861878453038,384.61538461538464,24.330900243309003,14.084507042253522,21.645021645021647,7.861635220125786,7.396449704142013,5.310674455655868
3609,90.90909090909092,357.14285714285717,5.299417064122946,28.57142857142857,1.4236902050113895,8.116883116883116,20.408163265306122,3.937007874015748
8746,30.8641975308642,6.447453255963895,238.0952380952381,204.08163265306123,1.4236902050113895,7.861635220125786,24.630541871921185,1.8789928598271326
7728,76.92307692307692,357.14285714285717,43.47826086956522,18.148820326678766,1.4236902050113895,8.045052292839904,7.396449704142013,1.8789928598271326
8097,38.167938931297705,357.14285714285717,69.44444444444444,13.315579227696405,11.350737797956867,8.116883116883116,7.396449704142013,5.310674455655868
7495,44.44444444444444,204.08163265306123,41.666666666666664,92.59259259259258,67.11409395973155,7.8988941548183265,46.51162790697675,5.310674455655868
5615,32.89473684210526,384.61538461538464,49.26108374384237,20.876826722338205,1.4236902050113895,7.8988941548183265,8.136696501220504,1.8789928598271326
7130,4.432624113475177,357.14285714285717,61.34969325153375,42.918454935622314,22.779043280182233,8.045052292839904,7.396449704142013,1.8789928598271326
3563,34.013605442176875,357.14285714285717,61.34969325153375,24.57002457002457,1.4236902050113895,7.79423226812159,15.723270440251572,1.8789928598271326
7244,23.809523809523807,357.14285714285717,69.44444444444444,20.53388090349076,1.4236902050113895,7.74593338497289,15.723270440251572,1.8789928598271326
4922,17.301038062283737,384.61538461538464,69.44444444444444,5.834305717619603,1.4236902050113895,8.045052292839904,8.136696501220504,1.8789928598271326
6445,39.682539682539684,384.61538461538464,29.940119760479043,20.876826722338205,1.4236902050113895,8.045052292839904,8.136696501220504,1.8789928598271326
